Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD,Rendement Quotidien,Volume Moyen
1512604800.0,2017-12-07,BTCUSD,13670.0,16649.58,13132.34,16625.89,6968.59,103064123.76,21.62,51535546.175
1512518400.0,2017-12-06,BTCUSD,11656.01,13739.94,11620.0,13670.0,7444.33,93933151.32,17.28,46970297.825
1512432000.0,2017-12-05,BTCUSD,11579.72,11897.02,11425.15,11656.01,5973.47,69685509.37,0.66,34845741.42
1512345600.0,2017-12-04,BTCUSD,11159.57,11589.5,10830.0,11579.72,5164.86,58376826.64,3.76,29190995.75
1512259200.0,2017-12-03,BTCUSD,10891.62,11839.98,10450.01,11159.57,6397.31,71946071.28,2.46,35976234.295
1512172800.0,2017-12-02,BTCUSD,10842.43,11185.95,10639.3,10891.62,5681.38,62072054.04,0.45,31038867.71
1512086400.0,2017-12-01,BTCUSD,9918.6,10929.06,9376.83,10842.43,6658.08,67757353.47,9.31,33882005.775
1512000000.0,2017-11-30,BTCUSD,9750.02,10570.49,8855.09,9918.6,7009.48,67912671.95,1.73,33959840.715
1511913600.0,2017-11-29,BTCUSD,9906.09,11420.82,8760.19,9750.02,8667.86,89046538.54,-1.58,44527603.2
1511827200.0,2017-11-28,BTCUSD,9748.78,9978.88,9615.93,9906.09,6542.08,64299045.75,1.61,32152793.915
1511740800.0,2017-11-27,BTCUSD,9319.05,9760.07,9257.91,9748.78,6678.11,64026559.84,4.61,32016618.975
1511654400.0,2017-11-26,BTCUSD,8780.93,9488.88,8755.16,9319.05,7288.31,66139083.77,6.13,33073186.040000003
1511568000.0,2017-11-25,BTCUSD,8199.88,8795.0,8137.53,8780.93,7671.99,64897384.02,7.09,32452528.005000003
1511481600.0,2017-11-24,BTCUSD,7990.0,8345.28,7877.56,8199.88,8556.92,69695122.6,2.63,34851839.76
1511395200.0,2017-11-23,BTCUSD,8226.11,8249.84,7990.0,7990.0,8374.44,68325350.86,-2.87,34166862.65
1511308800.0,2017-11-22,BTCUSD,8094.64,8320.0,8069.13,8226.11,6725.1,55101511.1,1.62,27554118.1
1511222400.0,2017-11-21,BTCUSD,8239.31,8364.39,7779.0,8094.64,7570.15,61712378.78,-1.76,30859974.465
1511136000.0,2017-11-20,BTCUSD,8054.05,8299.93,7961.13,8239.31,6967.8,56702465.91,2.3,28354716.855
1511049600.0,2017-11-19,BTCUSD,7772.9,8099.97,7657.71,8054.05,7006.35,54907870.65,3.62,27457438.5
1510963200.0,2017-11-18,BTCUSD,7680.25,7866.58,7420.04,7772.9,8387.87,64336513.02,1.21,32172450.445
1510876800.0,2017-11-17,BTCUSD,7865.06,7999.95,7503.14,7680.25,7664.25,59838048.43,-2.35,29922856.34
1510790400.0,2017-11-16,BTCUSD,7278.89,7989.9,7049.97,7865.06,8323.29,62248818.81,8.05,31128571.05
1510704000.0,2017-11-15,BTCUSD,6572.95,7295.99,6571.9,7278.89,8688.7,60861957.51,10.74,30435323.105
1510617600.0,2017-11-14,BTCUSD,6486.12,6684.98,6312.11,6572.95,8345.94,54513049.36,1.34,27260697.65
1510531200.0,2017-11-13,BTCUSD,5888.59,6720.18,5779.89,6486.12,11577.23,73176731.07,10.15,36594154.15
1510444800.0,2017-11-12,BTCUSD,6309.84,6533.09,5450.86,5888.59,15443.52,93550290.76,-6.68,46782867.14
1510358400.0,2017-11-11,BTCUSD,6539.85,6799.99,6159.07,6309.84,11380.86,73431275.54,-3.52,36721328.2
1510272000.0,2017-11-10,BTCUSD,7123.2,7295.9,6321.35,6539.85,10603.36,72505042.37,-8.19,36257822.865
1510185600.0,2017-11-09,BTCUSD,7357.0,7439.97,7017.66,7123.2,6992.54,50266123.11,-3.18,25136557.825
1510099200.0,2017-11-08,BTCUSD,7095.11,7875.0,6960.0,7357.0,8423.33,62160221.74,3.69,31084322.535
1510012800.0,2017-11-07,BTCUSD,6944.8,7215.92,6944.41,7095.11,6704.51,47500120.04,2.16,23753412.275
1509926400.0,2017-11-06,BTCUSD,7372.37,7416.64,6919.06,6944.8,8105.08,58446605.35,-5.8,29227355.215
1509840000.0,2017-11-05,BTCUSD,7365.94,7596.99,7276.2,7372.37,7107.7,52936073.5,0.09,26471590.6
1509753600.0,2017-11-04,BTCUSD,7135.9,7399.95,6929.73,7365.94,6801.63,49051358.87,3.22,24529080.25
1509667200.0,2017-11-03,BTCUSD,7026.81,7397.0,6923.79,7135.9,7549.34,54301318.84,1.55,27154434.090000004
1509580800.0,2017-11-02,BTCUSD,6724.59,7329.98,6714.65,7026.81,8141.08,56471126.54,4.49,28239633.81
1509494400.0,2017-11-01,BTCUSD,6453.94,6730.0,6345.29,6724.59,7133.65,46330925.27,4.19,23169029.46
1509408000.0,2017-10-31,BTCUSD,6122.82,6468.98,6089.9,6453.94,6787.85,42416642.72,5.41,21211715.285
1509321600.0,2017-10-30,BTCUSD,6156.2,6237.67,6015.42,6122.82,4183.93,25565773.06,-0.54,12784978.495
1509235200.0,2017-10-29,BTCUSD,5711.95,6299.99,5666.99,6156.2,48146.76,276873398.26,7.78,138460772.51
1509148800.0,2017-10-28,BTCUSD,5749.86,5846.9,5635.15,5711.95,1481.6,8501923.87,-0.66,4251702.734999999
1509062400.0,2017-10-27,BTCUSD,5881.4,5986.0,5682.46,5749.86,1806.04,10509318.11,-2.24,5255562.074999999
1508976000.0,2017-10-26,BTCUSD,5720.26,5959.93,5677.18,5881.4,1548.07,9018415.87,2.82,4509981.97
1508889600.0,2017-10-25,BTCUSD,5503.47,5732.45,5356.95,5720.26,1933.74,10706242.82,3.94,5354088.28
1508803200.0,2017-10-24,BTCUSD,5899.49,5908.36,5464.87,5503.47,2646.43,14923115.83,-6.71,7462881.13
1508716800.0,2017-10-23,BTCUSD,5978.65,6046.56,5535.77,5899.49,2353.05,13751919.91,-1.32,6877136.48
1508630400.0,2017-10-22,BTCUSD,6013.83,6067.92,5714.34,5978.65,1670.38,9845213.11,-0.58,4923441.745
1508544000.0,2017-10-21,BTCUSD,5992.32,6168.99,5871.98,6013.83,1731.04,10499783.51,0.36,5250757.274999999
1508457600.0,2017-10-20,BTCUSD,5695.38,6051.06,5605.42,5992.32,1725.64,10114092.59,5.21,5057909.115
1508371200.0,2017-10-19,BTCUSD,5569.79,5736.7,5496.16,5695.38,1425.89,8057226.92,2.25,4029326.405
1508284800.0,2017-10-18,BTCUSD,5601.27,5606.86,5105.93,5569.79,2293.44,12335408.08,-0.56,6168850.76
1508198400.0,2017-10-17,BTCUSD,5757.72,5775.15,5489.02,5601.27,1542.92,8656524.24,-2.72,4329033.58
1508112000.0,2017-10-16,BTCUSD,5711.51,5799.94,5572.23,5757.72,1263.3,7183245.81,0.81,3592254.555
1508025600.0,2017-10-15,BTCUSD,5836.75,5883.63,5444.75,5711.51,1834.08,10318586.15,-2.15,5160210.115
1507939200.0,2017-10-14,BTCUSD,5633.54,5857.28,5565.0,5836.75,1385.52,7886911.21,3.61,3944148.365
1507852800.0,2017-10-13,BTCUSD,5442.08,5875.46,5391.4,5633.54,2319.09,13107282.82,3.52,6554800.955
1507766400.0,2017-10-12,BTCUSD,4819.44,5443.81,4816.31,5442.08,2066.07,10662292.58,12.92,5332179.325
1507680000.0,2017-10-11,BTCUSD,4770.63,4879.88,4716.78,4819.44,1345.92,6457840.9,1.02,3229593.41
1507593600.0,2017-10-10,BTCUSD,4781.95,4932.9,4714.91,4770.63,1536.04,7419624.53,-0.24,3710580.285
1507507200.0,2017-10-09,BTCUSD,4615.58,4874.78,4549.4,4781.95,1547.05,7248105.77,3.6,3624826.41
1507420800.0,2017-10-08,BTCUSD,4434.06,4631.76,4418.38,4615.58,1248.19,5637551.13,4.09,2819399.66
1507334400.0,2017-10-07,BTCUSD,4367.38,4467.76,4316.39,4434.06,1175.03,5131855.67,1.53,2566515.35
1507248000.0,2017-10-06,BTCUSD,4314.64,4412.73,4295.01,4367.38,1209.0,5276273.25,1.22,2638741.125
1507161600.0,2017-10-05,BTCUSD,4217.13,4359.85,4135.09,4314.64,1643.77,6992393.49,2.31,3497018.63
1507075200.0,2017-10-04,BTCUSD,4310.11,4354.87,4170.26,4217.13,1337.52,5691143.41,-2.16,2846240.465
1506988800.0,2017-10-03,BTCUSD,4396.83,4445.57,4220.0,4310.11,1444.2,6224399.14,-1.97,3112921.67
1506902400.0,2017-10-02,BTCUSD,4403.36,4488.01,4369.63,4396.83,1212.7,5361879.59,-0.15,2681546.145
1506816000.0,2017-10-01,BTCUSD,4371.55,4411.9,4252.13,4403.36,1295.03,5608923.33,0.73,2805109.18
1506729600.0,2017-09-30,BTCUSD,4163.28,4396.11,4150.4,4371.55,1328.38,5713130.93,5.0,2857229.655
1506643200.0,2017-09-29,BTCUSD,4188.23,4240.02,4018.32,4163.28,1816.25,7510445.29,-0.6,3756130.77
1506556800.0,2017-09-28,BTCUSD,4203.0,4275.19,4117.63,4188.23,1717.48,7200447.12,-0.35,3601082.3000000003
1506470400.0,2017-09-27,BTCUSD,3879.06,4219.48,3876.46,4203.0,1902.35,7732773.49,8.35,3867337.92
1506384000.0,2017-09-26,BTCUSD,3930.77,3980.76,3848.95,3879.06,1379.48,5399873.52,-1.32,2700626.5
1506297600.0,2017-09-25,BTCUSD,3660.86,3969.95,3638.8,3930.77,1742.71,6658402.67,7.37,3330072.69
1506211200.0,2017-09-24,BTCUSD,3783.75,3790.35,3624.33,3660.86,1587.82,5855104.06,-3.25,2928345.94
1506124800.0,2017-09-23,BTCUSD,3598.47,3826.58,3560.03,3783.75,1687.51,6260444.3,5.15,3131065.905
1506038400.0,2017-09-22,BTCUSD,3595.26,3715.0,3504.99,3598.47,2141.0,7740319.58,0.09,3871230.29
1505952000.0,2017-09-21,BTCUSD,3869.61,3906.39,3580.0,3595.26,2543.16,9526347.99,-7.09,4764445.575
1505865600.0,2017-09-20,BTCUSD,3901.04,4044.37,3828.75,3869.61,1617.48,6370326.85,-0.81,3185972.165
1505779200.0,2017-09-19,BTCUSD,4078.46,4107.58,3844.72,3901.04,1653.23,6528936.64,-4.35,3265294.935
1505692800.0,2017-09-18,BTCUSD,3669.9,4113.15,3662.98,4078.46,1751.98,6867207.18,11.13,3434479.58
1505606400.0,2017-09-17,BTCUSD,3675.75,3763.24,3500.04,3669.9,2066.13,7515211.58,-0.16,3758638.855
1505520000.0,2017-09-16,BTCUSD,3691.48,3850.0,3516.1,3675.75,1410.9,5183857.7,-0.43,2592634.3000000003
1505433600.0,2017-09-15,BTCUSD,3232.98,3770.67,2974.0,3691.48,2400.21,8021611.84,14.18,4012006.025
1505347200.0,2017-09-14,BTCUSD,3862.54,3922.51,3230.0,3232.98,4628.54,16459001.26,-16.3,8231814.899999999
1505260800.0,2017-09-13,BTCUSD,4158.62,4164.5,3739.94,3862.54,3660.77,14354842.73,-7.12,7179251.75
1505174400.0,2017-09-12,BTCUSD,4197.28,4373.07,4076.88,4158.62,2663.78,11309826.49,-0.92,5656245.135
1505088000.0,2017-09-11,BTCUSD,4223.82,4363.96,4122.38,4197.28,2650.0,11182505.38,-0.63,5592577.69
1505001600.0,2017-09-10,BTCUSD,4326.91,4328.02,3973.92,4223.82,3236.6,13493850.77,-2.38,6748543.685
1504915200.0,2017-09-09,BTCUSD,4303.45,4381.17,4153.6,4326.91,2974.46,12734472.39,0.55,6368723.425000001
1504828800.0,2017-09-08,BTCUSD,4613.19,4679.98,4100.1,4303.45,3291.54,14443284.04,-6.71,7223287.789999999
1504742400.0,2017-09-07,BTCUSD,4582.64,4674.44,4452.3,4613.19,2395.91,10959048.1,0.67,5480722.005
1504656000.0,2017-09-06,BTCUSD,4393.8,4625.8,4393.8,4582.64,1184.18,5382248.74,4.3,2691716.46
1504569600.0,2017-09-05,BTCUSD,4185.2,4446.92,3964.9,4393.8,692.08,2951582.34,4.98,1476137.21
1504483200.0,2017-09-04,BTCUSD,4588.74,4599.63,4154.48,4185.2,1246.62,5485660.64,-8.79,2743453.63
1504396800.0,2017-09-03,BTCUSD,4552.61,4708.99,4338.04,4588.74,1772.31,8047543.63,0.79,4024657.97
1504310400.0,2017-09-02,BTCUSD,4893.76,4975.0,4444.0,4552.61,1117.91,5235265.15,-6.97,2618191.5300000003
1504224000.0,2017-09-01,BTCUSD,4713.45,4914.12,4662.17,4893.76,1653.4,7905101.9,3.83,3953377.65
1504137600.0,2017-08-31,BTCUSD,4569.29,4748.84,4558.3,4713.45,1424.1,6634625.92,3.15,3318025.01
1504051200.0,2017-08-30,BTCUSD,4592.2,4634.91,4477.67,4569.29,1628.36,7443764.52,-0.5,3722696.44
1503964800.0,2017-08-29,BTCUSD,4380.23,4640.66,4337.29,4592.2,1800.72,8055632.9,4.84,4028716.81
1503878400.0,2017-08-28,BTCUSD,4329.95,4389.53,4171.91,4380.23,1798.16,7737381.33,1.16,3869589.745
1503792000.0,2017-08-27,BTCUSD,4335.62,4399.2,4306.74,4329.95,1296.51,5631297.51,-0.13,2816297.01
1503705600.0,2017-08-26,BTCUSD,4352.18,4370.0,4251.01,4335.62,1406.74,6058610.59,-0.38,3030008.665
1503619200.0,2017-08-25,BTCUSD,4320.17,4455.01,4267.9,4352.18,1347.0,5864861.98,0.74,2933104.49
1503532800.0,2017-08-24,BTCUSD,4134.36,4372.11,4103.0,4320.17,1469.74,6179582.1,4.49,3090525.92
1503446400.0,2017-08-23,BTCUSD,4071.5,4250.0,4048.97,4134.36,1482.56,6149014.7,1.54,3075248.63
1503360000.0,2017-08-22,BTCUSD,3992.05,4139.38,3601.79,4071.5,1721.58,6721598.37,1.99,3361659.975
1503273600.0,2017-08-21,BTCUSD,4051.78,4096.65,3951.01,3992.05,1546.91,6233103.72,-1.47,3117325.315
1503187200.0,2017-08-20,BTCUSD,4150.03,4209.37,4000.0,4051.78,1424.31,5853300.38,-2.37,2927362.345
1503100800.0,2017-08-19,BTCUSD,4089.18,4188.03,3542.93,4150.03,2002.84,8114480.79,1.49,4058241.815
1503014400.0,2017-08-18,BTCUSD,4257.11,4356.21,3950.0,4089.18,1858.51,7791880.53,-3.94,3896869.52
1502928000.0,2017-08-17,BTCUSD,4376.99,4481.0,4181.72,4257.11,1363.65,5914515.39,-2.74,2957939.52
1502841600.0,2017-08-16,BTCUSD,4157.39,4387.99,3921.13,4376.99,1270.51,5297780.62,5.28,2649525.565
1502755200.0,2017-08-15,BTCUSD,4310.01,4419.66,3800.0,4157.39,1331.98,5528772.49,-3.54,2765052.2350000003
1502668800.0,2017-08-14,BTCUSD,4061.42,4336.9,3975.0,4310.01,1606.08,6711048.68,6.12,3356327.38
1502582400.0,2017-08-13,BTCUSD,3864.95,4198.79,2640.0,4061.42,1677.82,6646273.94,5.08,3323975.8800000004
1502496000.0,2017-08-12,BTCUSD,3640.04,3964.4,3584.95,3864.95,1433.68,5392455.06,6.18,2696944.37
1502409600.0,2017-08-11,BTCUSD,3406.45,3684.99,3387.4,3640.04,1394.65,4877119.84,6.86,2439257.245
1502323200.0,2017-08-10,BTCUSD,3338.66,3445.81,3305.4,3406.45,1137.93,3852436.79,2.03,1926787.36
1502236800.0,2017-08-09,BTCUSD,3411.94,3429.1,3232.99,3338.66,1568.91,5240598.42,-2.15,2621083.665
1502150400.0,2017-08-08,BTCUSD,3398.85,3479.0,3343.65,3411.94,1317.98,4501890.84,0.39,2251604.41
1502064000.0,2017-08-07,BTCUSD,3228.0,3425.7,3180.21,3398.85,1592.53,5283368.15,5.29,2642480.3400000003
1501977600.0,2017-08-06,BTCUSD,3249.27,3299.98,3157.32,3228.0,965.98,3121562.49,-0.65,1561264.235
1501891200.0,2017-08-05,BTCUSD,2868.9,3329.99,2842.03,3249.27,1512.66,4779501.49,13.26,2390507.075
1501804800.0,2017-08-04,BTCUSD,2784.15,2880.0,2756.22,2868.9,1458.88,4128237.97,3.04,2064848.425
1501718400.0,2017-08-03,BTCUSD,2692.0,2813.56,2688.38,2784.15,1420.95,3901071.52,3.42,1951246.235
1501632000.0,2017-08-02,BTCUSD,2722.1,3122.12,2621.75,2692.0,1612.22,4392910.44,-1.11,2197261.33
1501545600.0,2017-08-01,BTCUSD,2857.04,2899.89,2560.0,2722.1,1394.0,3830791.03,-4.72,1916092.515
1501459200.0,2017-07-31,BTCUSD,2742.34,2888.47,2701.0,2857.04,1351.68,3746899.13,4.18,1874125.405
1501372800.0,2017-07-30,BTCUSD,2719.04,2749.82,2620.0,2742.34,1166.68,3145328.41,0.86,1573247.5450000002
1501286400.0,2017-07-29,BTCUSD,2786.58,2793.76,2658.28,2719.04,1210.88,3288264.23,-2.42,1644737.555
1501200000.0,2017-07-28,BTCUSD,2662.04,2837.62,2659.51,2786.58,1302.53,3581962.56,4.68,1791632.545
1501113600.0,2017-07-27,BTCUSD,2520.17,2684.62,2508.55,2662.04,1229.45,3155147.32,5.63,1578188.385
1501027200.0,2017-07-26,BTCUSD,2560.85,2616.68,2410.86,2520.17,1114.47,2773481.63,-1.59,1387298.05
1500940800.0,2017-07-25,BTCUSD,2775.97,2788.13,2431.52,2560.85,1238.29,3222358.13,-7.75,1611798.21
1500854400.0,2017-07-24,BTCUSD,2742.0,2806.96,2703.59,2775.97,938.66,2590340.59,1.24,1295639.625
1500768000.0,2017-07-23,BTCUSD,2839.42,2876.97,2668.6,2742.0,1122.56,3122167.71,-3.43,1561645.135
1500681600.0,2017-07-22,BTCUSD,2737.39,2854.27,2737.39,2839.42,304.11,856472.1,3.73,428388.105
1500595200.0,2017-07-21,BTCUSD,2844.05,2849.17,2650.1,2737.39,232.73,635926.51,-3.75,318079.62
1500508800.0,2017-07-20,BTCUSD,2249.05,2912.32,2249.05,2844.05,1494.16,3656131.24,26.46,1828812.7
1500422400.0,2017-07-19,BTCUSD,2300.81,2402.31,2206.35,2249.05,1017.62,2336325.29,-2.25,1168671.455
1500336000.0,2017-07-18,BTCUSD,2216.41,2381.7,2111.91,2300.81,1028.46,2331145.63,3.81,1166087.045
1500249600.0,2017-07-17,BTCUSD,1929.28,2226.87,1925.65,2216.41,1528.04,3127530.08,14.88,1564529.06
1500163200.0,2017-07-16,BTCUSD,1976.27,2118.48,1752.0,1929.28,1527.15,2910896.83,-2.38,1456211.99
1500076800.0,2017-07-15,BTCUSD,2206.72,2208.16,1971.3,1976.27,1493.9,3062892.14,-10.44,1532193.02
1499990400.0,2017-07-14,BTCUSD,2328.38,2346.44,2137.46,2206.72,1699.52,3867681.41,-5.23,1934690.465
1499904000.0,2017-07-13,BTCUSD,2379.82,2403.21,2281.14,2328.38,1438.39,3369149.42,-2.16,1685293.905
1499817600.0,2017-07-12,BTCUSD,2444.23,2444.23,2298.5,2379.82,523.27,1235959.74,-2.64,618241.505
1499731200.0,2017-07-11,BTCUSD,2444.23,2444.23,2444.23,2444.23,0.0,0.0,0.0,0.0
1499644800.0,2017-07-10,BTCUSD,2472.54,2507.19,2422.34,2444.23,21.3,52644.15,-1.14,26332.725
1499558400.0,2017-07-09,BTCUSD,2545.92,2567.56,2469.12,2472.54,79.85,201320.56,-2.88,100700.205
1499472000.0,2017-07-08,BTCUSD,2479.19,2563.8,2431.26,2545.92,136.61,339584.9,2.69,169860.755
1499385600.0,2017-07-07,BTCUSD,2590.85,2599.0,2439.19,2479.19,287.63,725815.37,-4.31,363051.5
1499299200.0,2017-07-06,BTCUSD,2598.22,2607.29,2530.31,2590.85,367.72,949366.43,-0.28,474867.075
1499212800.0,2017-07-05,BTCUSD,2591.14,2610.0,2482.26,2598.22,307.97,781800.1,0.27,391054.035
1499126400.0,2017-07-04,BTCUSD,2531.17,2631.09,2519.69,2591.14,380.37,982007.07,2.37,491193.72
1499040000.0,2017-07-03,BTCUSD,2438.96,2589.08,2418.19,2531.17,368.83,916697.42,3.78,458533.125
1498953600.0,2017-07-02,BTCUSD,2343.6,2477.21,2303.63,2438.96,296.96,703410.18,4.07,351853.57
1498867200.0,2017-07-01,BTCUSD,2418.2,2441.34,2287.04,2343.6,309.87,738772.38,-3.08,369541.125
1498780800.0,2017-06-30,BTCUSD,2479.41,2510.41,2407.62,2418.2,182.27,450052.13,-2.47,225117.2
1498694400.0,2017-06-29,BTCUSD,2517.8,2539.35,2399.09,2479.41,194.45,483618.73,-1.52,241906.59
1498608000.0,2017-06-28,BTCUSD,2513.0,2561.35,2395.42,2517.8,240.44,597190.84,0.19,298715.64
1498521600.0,2017-06-27,BTCUSD,2398.21,2513.0,2182.32,2513.0,169.85,398061.46,4.79,199115.655
1498435200.0,2017-06-26,BTCUSD,2469.33,2508.84,2188.17,2398.21,172.13,407216.68,-2.88,203694.405
1498348800.0,2017-06-25,BTCUSD,2498.96,2597.9,2360.96,2469.33,92.77,231673.28,-1.19,115883.025
1498262400.0,2017-06-24,BTCUSD,2681.7,2695.4,2417.24,2498.96,132.9,343364.56,-6.81,171748.73
1498176000.0,2017-06-23,BTCUSD,2669.1,2720.95,2646.19,2681.7,106.39,285789.99,0.47,142948.19
1498089600.0,2017-06-22,BTCUSD,2616.64,2710.84,2514.94,2669.1,179.22,470633.37,2.0,235406.295
1498003200.0,2017-06-21,BTCUSD,2670.95,2759.34,2565.75,2616.64,154.6,414498.5,-2.03,207326.55
1497916800.0,2017-06-20,BTCUSD,2601.0,2770.88,2565.91,2670.95,168.28,445836.21,2.69,223002.245
1497830400.0,2017-06-19,BTCUSD,2495.6,2601.0,2471.5,2601.0,123.57,315454.61,4.22,157789.09
1497744000.0,2017-06-18,BTCUSD,2618.07,2636.9,2414.79,2495.6,88.81,225167.78,-4.68,112628.295
1497657600.0,2017-06-17,BTCUSD,2437.7,2639.62,2367.47,2618.07,86.73,218756.57,7.4,109421.65
1497571200.0,2017-06-16,BTCUSD,2367.55,2464.07,2225.98,2437.7,104.17,249484.41,2.96,124794.29
1497484800.0,2017-06-15,BTCUSD,2391.06,2519.74,1996.23,2367.55,154.33,347914.77,-0.98,174034.55000000002
1497398400.0,2017-06-14,BTCUSD,2673.94,2750.0,2236.01,2391.06,54.88,136829.86,-10.58,68442.37
1497312000.0,2017-06-13,BTCUSD,2572.61,2731.55,2431.77,2673.94,26.7,70608.97,3.94,35317.835
1497225600.0,2017-06-12,BTCUSD,2917.72,2969.99,2261.43,2572.61,122.73,320513.58,-11.83,160318.155
1497139200.0,2017-06-11,BTCUSD,2815.68,2968.0,2785.14,2917.72,53.64,154060.55,3.62,77057.095
1497052800.0,2017-06-10,BTCUSD,2798.17,2885.71,2763.0,2815.68,54.46,153720.35,0.63,76887.405
1496966400.0,2017-06-09,BTCUSD,2778.06,2867.96,2768.91,2798.17,46.17,129788.65,0.72,64917.41
1496880000.0,2017-06-08,BTCUSD,2655.59,2784.33,2559.5,2778.06,51.96,140985.46,4.61,70518.70999999999
1496793600.0,2017-06-07,BTCUSD,2839.19,2850.69,2582.0,2655.59,43.69,121003.48,-6.47,60523.585
1496707200.0,2017-06-06,BTCUSD,2619.23,2900.0,2571.24,2839.19,133.47,367116.55,8.4,183625.01
1496620800.0,2017-06-05,BTCUSD,2472.11,2633.11,2472.11,2619.23,105.27,266488.94,5.95,133297.105
1496534400.0,2017-06-04,BTCUSD,2467.98,2494.52,2361.98,2472.11,95.09,233724.12,0.17,116909.605
1496448000.0,2017-06-03,BTCUSD,2399.11,2476.43,2345.13,2467.98,101.19,244376.54,2.87,122238.865
1496361600.0,2017-06-02,BTCUSD,2312.32,2400.0,2271.4,2399.11,107.59,249111.98,3.75,124609.785
1496275200.0,2017-06-01,BTCUSD,2199.1,2368.61,2188.1,2312.32,107.82,246335.63,5.15,123221.725
1496188800.0,2017-05-31,BTCUSD,2128.83,2241.24,2019.22,2199.1,113.84,243862.37,3.3,121988.105
1496102400.0,2017-05-30,BTCUSD,2190.99,2245.0,2112.15,2128.83,119.98,264635.83,-2.84,132377.905
1496016000.0,2017-05-29,BTCUSD,2081.89,2519.37,2007.34,2190.99,124.8,274085.52,5.24,137105.16
1495929600.0,2017-05-28,BTCUSD,1917.45,2100.0,1834.79,2081.89,292.36,575658.65,8.58,287975.505
1495843200.0,2017-05-27,BTCUSD,2285.29,2519.37,1865.07,1917.45,639.81,1344993.29,-16.1,672816.55
1495756800.0,2017-05-26,BTCUSD,2271.22,2455.4,2173.0,2285.29,224.1,516638.01,0.62,258431.055
